,Unnamed: 0,country,year,suicides_no,population,suicides_calc,gdp,gdp_per_capita
0,36,Albania,1992,47,2822500,1.665190434,709452584,251
1,48,Albania,1993,73,2807300,2.600363338,1228071038,437
2,60,Albania,1994,50,2849300,1.754816973,1985673798,697
3,72,Albania,1995,88,2903400,3.030929255,2424499009,835
4,84,Albania,1996,89,2940200,3.027004966,3314898292,1127
5,96,Albania,1997,170,2977300,5.70987136,2359903108,793
6,108,Albania,1998,154,3012700,5.111693829,2707123772,899
7,120,Albania,1999,139,3029700,4.587912995,3414760915,1127
8,132,Albania,2000,54,2796300,1.93112327,3632043908,1299
9,144,Albania,2001,119,2799349,4.250988355,4060758804,1451
10,156,Albania,2002,133,2818839,4.718254572,4435078648,1573
11,168,Albania,2003,124,2843929,4.36016511,5746945913,2021
12,180,Albania,2004,146,2874991,5.078276767,7314865176,2544
13,192,Albania,2005,0,2783320,0.0,8158548717,2931
14,204,Albania,2006,0,2780176,0.0,8992642349,3235
15,216,Albania,2007,124,2770344,4.475978434,10701011897,3863
16,228,Albania,2008,160,2757059,5.803285312,12881352688,4672
17,240,Albania,2009,0,2745735,0.0,12044212904,4387
18,252,Albania,2010,96,2736025,3.508739869,11926953259,4359
19,336,Antigua and Barbuda,1991,0,60394,0.0,481706333,7976
20,348,Antigua and Barbuda,1992,0,61741,0.0,499281148,8087
21,360,Antigua and Barbuda,1993,1,63315,1.579404564,535172778,8453
22,372,Antigua and Barbuda,1994,0,65044,0.0,589429593,9062
23,384,Antigua and Barbuda,1995,0,66846,0.0,577280741,8636
24,396,Antigua and Barbuda,1998,0,72225,0.0,727860593,10078
25,408,Antigua and Barbuda,1999,0,73832,0.0,766198926,10378
26,420,Antigua and Barbuda,2000,2,75326,2.65512572,830158778,11021
27,432,Antigua and Barbuda,2001,2,76497,2.614481614,800740259,10468
28,444,Antigua and Barbuda,2002,0,77588,0.0,814615333,10499
29,456,Antigua and Barbuda,2003,1,78658,1.271326502,855643111,10878
30,468,Antigua and Barbuda,2004,2,79722,2.508717794,919577148,11535
31,480,Antigua and Barbuda,2005,0,80809,0.0,1022191296,12649
32,492,Antigua and Barbuda,2006,0,81973,0.0,1157005444,14114
33,504,Antigua and Barbuda,2007,1,83131,1.202920691,1311401333,15775
34,516,Antigua and Barbuda,2008,0,84273,0.0,1368431037,16238
35,528,Antigua and Barbuda,2009,0,85405,0.0,1224253000,14335
36,660,Argentina,1991,1951,29623000,6.58609864,189719984268,6404
37,672,Argentina,1992,2184,30045400,7.268999581,228788617202,7615
38,684,Argentina,1993,2230,30477500,7.316873103,236741715015,7768
39,696,Argentina,1994,2241,30911200,7.249799425,257440000000,8328
40,708,Argentina,1995,2204,31345400,7.031334741,258031750000,8232
41,720,Argentina,1996,2229,31780700,7.013690699,272149750000,8563
42,732,Argentina,1997,2184,32333781,6.754545656,292859000000,9057
43,744,Argentina,1998,2347,32757259,7.164824139,298948250000,9126
44,756,Argentina,1999,2423,33174862,7.303722921,283523000000,8546
45,768,Argentina,2000,2774,33585533,8.25950864,284203750000,8462
46,780,Argentina,2001,3132,34010946,9.208800014,268696750000,7900
47,792,Argentina,2002,3162,34407507,9.189854993,97724004252,2840
48,804,Argentina,2003,3289,34785907,9.45497842,127586973492,3668
49,816,Argentina,2004,3121,35162945,8.875820839,164657930453,4683
50,828,Argentina,2005,3058,35550617,8.601819766,198737095012,5590
51,840,Argentina,2006,3108,35918886,8.652829601,232557260817,6475
52,852,Argentina,2007,2946,36315492,8.112240363,287530508431,7918
53,864,Argentina,2008,3059,36733520,8.327543889,361558037110,9843
54,876,Argentina,2009,2884,37158001,7.761450892,332976484578,8961
55,888,Argentina,2010,2943,37578454,7.831615425,423627422092,11273
56,972,Armenia,1991,80,3230800,2.476166894,2068526522,640
57,984,Armenia,1992,83,3308700,2.508538097,1272577456,385
58,996,Armenia,1993,106,3366600,3.1485772,1201313201,357
59,1008,Armenia,1994,112,3402500,3.291697281,1315158670,387
60,1020,Armenia,1995,130,3443200,3.775557621,1468317350,426
61,1032,Armenia,1996,87,3486300,2.495482316,1596968913,458
62,1044,Armenia,1997,77,3526700,2.183344203,1639492424,465
63,1056,Armenia,1998,66,3558000,1.854974705,1893726437,532
64,1068,Armenia,1999,67,3580700,1.871142514,1845482181,515
65,1080,Armenia,2000,61,3606500,1.691390545,1911563665,530
66,1092,Armenia,2001,60,3610516,1.661812328,2118467913,587
67,1104,Armenia,2002,74,3014844,2.454521693,2376335048,788
68,1116,Armenia,2003,59,3024366,1.95082209,2807061009,928
69,1128,Armenia,2006,78,2764396,2.821592854,6384451606,2310
70,1140,Armenia,2007,71,2735313,2.595681006,9206301700,3366
71,1152,Armenia,2008,63,3045391,2.068699881,11662040714,3829
72,1164,Armenia,2009,53,2689695,1.970483642,8647936748,3215
73,1176,Armenia,2010,73,2676225,2.727722819,9260284938,3460
74,1258,Aruba,1995,8,73581,10.87237194,1320670391,17949
75,1270,Aruba,1999,9,81934,10.9844509,1722798883,21027
76,1282,Aruba,2000,10,83888,11.92065611,1873452514,22333
77,1294,Aruba,2001,4,86045,4.648730316,1920262570,22317
78,1306,Aruba,2002,9,88284,10.19437271,1941094972,21987
79,1318,Aruba,2003,2,90457,2.21099528,2021301676,22345
80,1330,Aruba,2004,8,92335,8.664103536,2228279330,24133
81,1342,Aruba,2005,10,93728,10.66917037,2331005587,24870
82,1354,Aruba,2006,9,94508,9.523003344,2421474860,25622
83,1366,Aruba,2007,8,94814,8.43757251,2623726257,27672
84,1378,Aruba,2008,4,94814,4.218786255,2791960894,29447
85,1390,Aruba,2009,4,94795,4.219631837,2498932961,26361
86,1402,Aruba,2010,7,95006,7.367955708,2467703911,25974
87,1498,Australia,1991,2288,16012100,14.2891938,325358292128,20320
88,1510,Australia,1992,2251,16203500,13.89206036,324878105053,20050
89,1522,Australia,1993,2038,16370000,12.44960293,311528948848,19030
90,1534,Australia,1994,2283,16549400,13.79506206,322201314424,19469
91,1546,Australia,1995,2170,16766300,12.94262896,367216364716,21902
92,1558,Australia,1996,2426,17015100,14.25792384,400302731411,23526
93,1570,Australia,1997,2646,17221300,15.36469372,434568007513,25234
94,1582,Australia,1998,2632,17421730,15.10756968,398899138574,22897
95,1594,Australia,1999,2488,17641702,14.10294766,388395162301,22016
96,1606,Australia,2000,2391,17874410,13.3766653,415034227218,23219
97,1618,Australia,2001,2458,18130883,13.556979,378215090694,20860
98,1630,Australia,2002,2319,18370058,12.62380337,394486709920,21474
99,1642,Australia,2003,2156,18608029,11.58639639,466294700058,25059
100,1654,Australia,2004,2114,18854551,11.21214714,611904253806,32454
101,1666,Australia,2006,2117,19109246,11.07840676,745521862833,39014
102,1678,Australia,2007,2229,19734430,11.2949804,851962785585,43171
103,1690,Australia,2008,2341,20120312,11.63500844,1052584601611,52315
104,1702,Australia,2009,2337,20529317,11.38372017,926448240318,45128
105,1714,Australia,2010,2420,20847547,11.60808032,1144260547873,54887
106,1858,Austria,1991,1769,7299728,24.23377967,173794177725,23808
107,1870,Austria,1992,1759,7375368,23.8496574,195078126346,26450
108,1882,Austria,1993,1704,7433569,22.92304006,190379720927,25611
109,1894,Austria,1994,1776,7462552,23.79882914,203535242742,27274
110,1906,Austria,1995,1788,7477030,23.91323828,241038283063,32237
111,1918,Austria,1996,1779,7493706,23.73992254,237250948791,31660
112,1930,Austria,1997,1592,7512589,21.1910967,212790348405,28325
113,1942,Austria,1998,1559,7533519,20.69418024,218259904402,28972
114,1954,Austria,1999,1555,7561609,20.56440633,217185787343,28722
115,1966,Austria,2000,1588,7592073,20.91655336,196799778883,25922
116,1978,Austria,2001,1489,7634560,19.50341604,197337879195,25848
117,1990,Austria,2002,1553,7683162,20.21303208,213377771504,27772
118,2002,Austria,2003,1456,7722033,18.85513828,261695778781,33889
119,2014,Austria,2004,1422,7773105,18.29384783,300904221505,38711
120,2026,Austria,2005,1399,7827461,17.87297311,315974418605,40367
121,2038,Austria,2006,1297,7869269,16.48183586,335998557270,42698
122,2050,Austria,2007,1285,7897272,16.27144158,388691445387,49218
123,2062,Austria,2008,1267,7925258,15.98686125,430294287388,54294
124,2074,Austria,2009,1278,7946894,16.08175471,400172297861,50356
125,2086,Austria,2010,1264,7968421,15.86261569,391892746545,49181
126,2180,Azerbaijan,1991,134,6290600,2.130162465,8792365811,1398
127,2192,Azerbaijan,1992,144,6370400,2.260454603,4991350458,784
128,2204,Azerbaijan,1993,119,6442600,1.847080371,3973027397,617
129,2216,Azerbaijan,1994,47,6521200,0.720726247,3313739674,508
130,2228,Azerbaijan,1995,49,6605900,0.741761153,3052467522,462
131,2240,Azerbaijan,1996,69,6668100,1.034777523,3176749593,476
132,2252,Azerbaijan,1997,107,6711200,1.594349744,3962710163,590
133,2264,Azerbaijan,1998,56,7044400,0.794957697,4446396218,631
134,2276,Azerbaijan,1999,54,7106400,0.759878419,4581222442,645
135,2288,Azerbaijan,2000,62,7415250,0.836114763,5272617196,711
136,2300,Azerbaijan,2001,317,7518000,4.216546954,5707720391,759
137,2312,Azerbaijan,2002,92,7605700,1.209619101,6235795104,820
138,2324,Azerbaijan,2003,129,7674400,1.680913166,7276013032,948
139,2336,Azerbaijan,2004,108,7738250,1.395664394,8680472169,1122
140,2348,Azerbaijan,2007,55,7921100,0.694348007,33050343783,4172
141,2384,Bahamas,1993,7,243500,2.874743326,3092000000,12698
142,2396,Bahamas,1994,3,249300,1.203369434,3259000000,13073
143,2408,Bahamas,1995,2,254500,0.785854617,3429000000,13473
144,2420,Bahamas,1996,3,252438,1.18841062,3609000000,14297
145,2432,Bahamas,1997,2,255956,0.7813843,6332360000,24740
146,2444,Bahamas,1998,3,260125,1.153291687,6833220000,26269
147,2456,Bahamas,1999,6,264791,2.265938042,7683870000,29019
148,2468,Bahamas,2000,11,269738,4.078031275,8076470000,29942
149,2480,Bahamas,2001,1,276140,0.362135149,8317830000,30122
150,2492,Bahamas,2002,3,282555,1.061740192,8881160000,31432
151,2504,Bahamas,2003,1,288888,0.346154911,8870090000,30704
152,2516,Bahamas,2004,2,295237,0.677421868,9055290000,30671
153,2528,Bahamas,2005,4,301763,1.325543556,9836200000,32596
154,2540,Bahamas,2006,2,308499,0.648300319,10167250000,32957
155,2552,Bahamas,2007,5,314989,1.587357019,10618340000,33710
156,2564,Bahamas,2008,4,321447,1.2443731,10526000000,32746
157,2576,Bahamas,2009,6,327813,1.830311794,9981960000,30450
158,2588,Bahamas,2010,10,333869,2.995186735,10095760000,30239
159,2672,Bahrain,1997,0,529754,0.0,6349202394,11985
160,2684,Bahrain,1998,0,546008,0.0,6183776596,11325
161,2696,Bahrain,1999,17,565762,3.00479707,6621010372,11703
162,2708,Bahrain,2000,29,590594,4.910310636,9062906915,15345
163,2720,Bahrain,2001,23,624083,3.685407229,8976207713,14383
164,2732,Bahrain,2002,25,661010,3.782091042,9632155053,14572
165,2744,Bahrain,2003,34,702913,4.837013969,11074822074,15756
166,2756,Bahrain,2004,42,751559,5.588383613,13150166755,17497
167,2768,Bahrain,2005,42,819540,5.124826122,15968726862,19485
168,2780,Bahrain,2006,28,888543,3.151226221,18505053191,20826
169,2792,Bahrain,2007,40,964770,4.146065902,21730000000,22524
170,2804,Bahrain,2008,43,1024110,4.19876771,25710877660,25106
171,2816,Bahrain,2009,36,1092922,3.293922165,22938218085,20988
172,2828,Bahrain,2010,19,1139160,1.667895642,25713271277,22572
173,2960,Barbados,1991,17,237000,7.172995781,2007109829,8469
174,2972,Barbados,1992,14,240000,5.833333333,1950900000,8129
175,2984,Barbados,1993,16,239600,6.677796327,2046189032,8540
176,2996,Barbados,1994,14,240300,5.82605077,2151295182,8953
177,3008,Barbados,1995,17,241200,7.048092869,2261969870,9378
178,3020,Barbados,2000,10,251133,3.981953785,3121500000,12430
179,3032,Barbados,2001,2,252406,0.792374191,3116650000,12348
180,3044,Barbados,2002,0,253353,0.0,3169600000,12511
181,3056,Barbados,2003,0,254122,0.0,3274850000,12887
182,3068,Barbados,2004,3,254925,1.176816711,3514350000,13786
183,3080,Barbados,2005,1,255889,0.390794446,3897300000,15230
184,3092,Barbados,2006,9,256883,3.503540522,4246600000,16531
185,3104,Barbados,2007,0,258083,0.0,4523750000,17528
186,3116,Barbados,2008,1,259414,0.385484207,4607300000,17760
187,3128,Barbados,2009,5,260718,1.917780897,4434050000,17007
188,3140,Barbados,2010,3,261927,1.145357294,4461650000,17034
189,3200,Belarus,1991,2169,9476200,22.88892172,18000000000,1899
190,3212,Belarus,1992,2424,9570900,25.32677178,17037037037,1780
191,3224,Belarus,1993,2885,9641100,29.92397133,16280991736,1689
192,3236,Belarus,1994,3153,9653900,32.6603756,14932024169,1547
193,3248,Belarus,1995,3203,9673600,33.11073437,13972676841,1444
194,3260,Belarus,1996,3627,9684800,37.4504378,14756846154,1524
195,3272,Belarus,1997,3526,9692100,36.38014465,14128408566,1458
196,3284,Belarus,1998,3556,9694800,36.67945703,15222012660,1570
197,3296,Belarus,1999,3397,9563200,35.52158273,12138486532,1269
198,3308,Belarus,2000,3483,9543479,36.49612474,12736856828,1335
199,3320,Belarus,2001,3303,9513587,34.71876591,12354820144,1299
200,3332,Belarus,2002,3291,9469234,34.75465914,14594249023,1541
201,3344,Belarus,2003,3456,9420691,36.68520706,17827791321,1892
202,3356,Belarus,2007,2659,9244456,28.7631852,45277399814,4898
203,3368,Belarus,2008,2658,9205746,28.87327111,60763483146,6601
204,3380,Belarus,2009,2743,9169969,29.91286012,49209523810,5366
205,3392,Belarus,2010,2459,8981193,27.37943612,57222490769,6371
206,3512,Belgium,1991,1805,9396600,19.20907562,211637816539,22523
207,3524,Belgium,1992,1878,9428100,19.91917778,236038384442,25036
208,3536,Belgium,1993,2142,9462900,22.63576705,225924679921,23875
209,3548,Belgium,1994,2131,9497400,22.4377198,246194938751,25922
210,3560,Belgium,1995,2155,9527100,22.6196849,289567323481,30394
211,3572,Belgium,1996,2013,9557545,21.06189403,281358175896,29438
212,3584,Belgium,1997,2146,9576223,22.40967028,254813599459,26609
213,3596,Belgium,1998,2019,9620997,20.9853511,260601911536,27087
214,3608,Belgium,1999,1857,9648277,19.24695985,260202429150,26969
215,3620,Belgium,2000,2143,9674025,22.15210318,237904919845,24592
216,3632,Belgium,2001,2165,9710055,22.29647515,237841968680,24494
217,3644,Belgium,2002,2076,9758570,21.27360874,258860436665,26526
218,3656,Belgium,2003,2091,9804122,21.32776398,319002821670,32538
219,3668,Belgium,2004,1987,9848022,20.17664055,370885026074,37661
220,3680,Belgium,2005,2029,9901014,20.49285053,387365750529,39124
221,3692,Belgium,2006,1935,9962702,19.42244182,409813197842,41135
222,3704,Belgium,2007,1857,10030266,18.51396563,471821105940,47040
223,3716,Belgium,2008,1999,10100850,19.79041368,518625897173,51345
224,3728,Belgium,2009,2013,10173366,19.78696137,484552792442,47630
225,3740,Belgium,2010,2013,10211171,19.71370375,483548031197,47355
226,3860,Belize,1991,2,162200,1.233045623,444720750,2742
227,3872,Belize,1993,1,170800,0.585480094,559858250,3278
228,3884,Belize,1994,8,170874,4.68181233,580863700,3399
229,3896,Belize,1995,14,180500,7.756232687,620140400,3436
230,3908,Belize,1996,8,180926,4.421697268,641383800,3545
231,3920,Belize,1997,1,187650,0.532907008,654314350,3487
232,3932,Belize,1998,12,195108,6.150439756,688992450,3531
233,3944,Belize,1999,18,202699,8.880162211,732732350,3615
234,3956,Belize,2000,18,210109,8.5669819,832072450,3960
235,3968,Belize,2001,19,217279,8.744517418,871860600,4013
236,3980,Belize,2002,14,224136,6.24620766,932551850,4161
237,3992,Belize,2003,12,230890,5.19728009,990374050,4289
238,4004,Belize,2004,20,237791,8.410747253,1057845500,4449
239,4016,Belize,2005,12,245020,4.897559383,1114222550,4547
240,4028,Belize,2006,11,252826,4.350818349,1217467600,4815
241,4040,Belize,2007,8,260667,3.069049784,1290573400,4951
242,4052,Belize,2008,11,268487,4.097032631,1368625150,5098
243,4064,Belize,2009,15,276189,5.431063511,1336957250,4841
244,4076,Belize,2010,15,283796,5.285486758,1397113450,4923
245,4244,Brazil,1991,5156,134281850,3.839684961,602860000000,4490
246,4256,Brazil,1992,5207,137007021,3.800535157,400599250000,2924
247,4268,Brazil,1993,5508,139615477,3.945121356,437798577640,3136
248,4280,Brazil,1994,5896,142188450,4.146609658,558111997497,3925
249,4292,Brazil,1995,6536,144783591,4.514323726,769305386183,5313
250,4304,Brazil,1996,6698,147353130,4.545543077,850426432992,5771
251,4316,Brazil,1997,6891,149932627,4.596064338,883199625325,5891
252,4328,Brazil,1998,6922,152524311,4.538292915,863723411633,5663
253,4340,Brazil,1999,6507,155122073,4.194760858,599388579986,3864
254,4352,Brazil,2000,6763,157715991,4.288087693,655420645477,4156
255,4364,Brazil,2001,7710,160178796,4.813371178,559372276082,3492
256,4376,Brazil,2002,7697,162761414,4.729007822,507962487700,3121
257,4388,Brazil,2003,7839,165396911,4.739508104,558319920832,3376
258,4400,Brazil,2004,7995,167993068,4.759124942,669316654017,3984
259,4412,Brazil,2005,8529,170483960,5.002816687,891630175813,5230
260,4424,Brazil,2006,8618,172974722,4.982230872,1107640297890,6403
261,4436,Brazil,2007,8855,175293192,5.051536742,1397084345950,7970
262,4448,Brazil,2008,9184,177471632,5.17491156,1695824571927,9555
263,4460,Brazil,2009,9346,179569551,5.20466858,1667019780934,9283
264,4472,Brazil,2010,9429,181629712,5.191331251,2208871646203,12161
265,4616,Bulgaria,1991,1384,8431900,16.4138569,10943548387,1298
266,4628,Bulgaria,1992,1519,8041500,18.88951066,10350515464,1287
267,4640,Bulgaria,1993,1470,8001000,18.37270341,10829710145,1354
268,4652,Bulgaria,1994,1464,7995500,18.31029954,9697416974,1213
269,4664,Bulgaria,1995,1433,7983900,17.9486216,13063422619,1636
270,4676,Bulgaria,1996,1526,7963300,19.16290985,10109612142,1270
271,4688,Bulgaria,1997,1465,7933900,18.46506762,11195612105,1411
272,4700,Bulgaria,1998,1503,7899500,19.02652067,14630992956,1852
273,4712,Bulgaria,1999,1307,7866600,16.61454758,13495075366,1715
274,4724,Bulgaria,2000,1383,7829095,17.66487697,13153016531,1680
275,4736,Bulgaria,2001,1314,7591926,17.30786101,14075616789,1854
276,4748,Bulgaria,2002,1317,7544410,17.45663345,16276456428,2157
277,4760,Bulgaria,2003,1092,7493166,14.57327917,20982685981,2800
278,4772,Bulgaria,2004,1013,7447563,13.60176477,25957970922,3485
279,4784,Bulgaria,2005,982,7404051,13.26300967,29636617750,4003
280,4796,Bulgaria,2006,977,7358508,13.27714803,34130122491,4638
281,4808,Bulgaria,2007,902,7312474,12.33508659,44411476557,6073
282,4820,Bulgaria,2008,939,7267511,12.92051708,54409138498,7487
283,4832,Bulgaria,2009,868,7219817,12.02246539,51884481410,7186
284,4844,Bulgaria,2010,859,7162740,11.99261735,50610058210,7066
285,4988,Canada,1991,3593,25390400,14.15101771,610328183643,24038
286,5000,Canada,1992,3708,26454400,14.01657191,592387689253,22393
287,5012,Canada,1993,3803,26944700,14.11409294,577170761956,21421
288,5024,Canada,1994,3748,27246000,13.75614769,578139279438,21219
289,5036,Canada,1995,3968,27618500,14.36718142,604031623433,21871
290,5048,Canada,1996,3941,27706600,14.2240477,628546387972,22686
291,5060,Canada,1997,3681,28085100,13.10659389,652825364726,23245
292,5072,Canada,1998,3699,28372536,13.03725546,631813279407,22268
293,5084,Canada,1999,4074,28681643,14.2042072,676082654641,23572
294,5096,Canada,2000,3606,29008565,12.43081138,742293448253,25589
295,5108,Canada,2001,3694,29262055,12.62385707,736379777893,25165
296,5120,Canada,2002,3650,29642114,12.31356171,757950678647,25570
297,5132,Canada,2003,3765,29958833,12.56724519,892380986368,29787
298,5144,Canada,2004,3613,30283966,11.93040568,1023196003075,33787
299,5156,Canada,2005,3743,30597090,12.2331895,1169357979865,38218
300,5168,Canada,2006,3512,30902962,11.36460641,1315415197461,42566
301,5180,Canada,2007,3611,31242631,11.55792545,1464977190206,46890
302,5192,Canada,2008,3705,31588641,11.72889964,1549131208997,49041
303,5204,Canada,2009,3890,31937357,12.18009368,1371153004986,42933
304,5216,Canada,2010,3951,32286140,12.23744926,1613464422811,49974
305,5336,Chile,1991,787,11871000,6.62960155,37834793730,3187
306,5348,Chile,1992,658,12125000,5.426804124,45964327559,3791
307,5360,Chile,1993,740,12306400,6.013131379,49297773130,4006
308,5372,Chile,1994,801,12526600,6.394392732,57008425296,4551
309,5384,Chile,1995,930,12897643,7.210619801,73447063319,5695
310,5396,Chile,1996,917,13125089,6.986619291,78039572222,5946
311,5408,Chile,1997,910,13339550,6.821819327,84952360922,6368
312,5420,Chile,1998,1031,13543940,7.612260539,81577430181,6023
313,5432,Chile,1999,1041,13743882,7.574279232,75173794497,5470
314,5444,Chile,2000,1473,13943575,10.56400529,77860932152,5584
315,5456,Chile,2001,1625,14139590,11.49255389,70979923960,5020
316,5468,Chile,2002,1603,14332840,11.18410587,69736811435,4866
317,5480,Chile,2003,1654,14523758,11.38823712,75643459840,5208
318,5492,Chile,2004,1735,14710993,11.79390134,99210392858,6744
319,5504,Chile,2005,1682,14893574,11.29346119,122964812046,8256
320,5516,Chile,2006,1795,15071596,11.9098203,154788024806,10270
321,5528,Chile,2007,1848,15245435,12.12166134,173605968179,11387
322,5540,Chile,2008,2088,15415661,13.54466734,179638496279,11653
323,5552,Chile,2009,2148,15584149,13.78323577,172389498445,11062
324,5564,Chile,2010,2001,15751851,12.70326897,218537551220,13874
325,5708,Colombia,1991,1010,30584178,3.30236111,41239551378,1348
326,5720,Colombia,1992,1086,29615400,3.667011082,49279585355,1664
327,5732,Colombia,1993,1085,30242200,3.587701953,55802538219,1845
328,5744,Colombia,1994,1198,30874600,3.880212213,81703500846,2646
329,5756,Colombia,1995,1150,33090899,3.475275785,92507279383,2796
330,5768,Colombia,1996,1209,33703636,3.587150063,97160109278,2883
331,5780,Colombia,1997,1242,34338825,3.6168972,106659508271,3106
332,5792,Colombia,1998,2052,34987039,5.865029047,98443739941,2814
333,5804,Colombia,1999,2143,35629408,6.014694378,86186158685,2419
334,5816,Colombia,2000,2358,36252342,6.504407357,99886577331,2755
335,5828,Colombia,2001,2412,36884428,6.539345005,98203546156,2662
336,5840,Colombia,2002,2379,37478276,6.347677252,97933391976,2613
337,5852,Colombia,2003,2269,38044513,5.964066356,94684584163,2489
338,5864,Colombia,2004,2244,38604716,5.812761322,117074863822,3033
339,5876,Colombia,2005,2102,39172790,5.365969593,146566264837,3742
340,5888,Colombia,2006,2177,39708676,5.482429079,162590146096,4095
341,5900,Colombia,2007,2181,40275206,5.415242321,207416494642,5150
342,5912,Colombia,2008,2220,40859129,5.43330231,243982437871,5971
343,5924,Colombia,2009,2249,41436173,5.427624795,233821670544,5643
344,5936,Colombia,2010,2107,41989103,5.017968591,287018184638,6836
345,6080,Costa Rica,1991,125,2704000,4.622781065,7168999428,2651
346,6092,Costa Rica,1992,149,2778400,5.362798733,8528593084,3070
347,6104,Costa Rica,1993,164,2853700,5.746925045,9537297507,3342
348,6116,Costa Rica,1994,162,2929100,5.530709092,10432619390,3562
349,6128,Costa Rica,1995,209,3135200,6.666241388,11513472694,3672
350,6140,Costa Rica,1996,209,3192446,6.546704314,11618286553,3639
351,6152,Costa Rica,1997,187,3279559,5.701986151,12552071367,3827
352,6164,Costa Rica,1998,223,3365726,6.625613612,13617405420,4046
353,6176,Costa Rica,1999,233,3449923,6.753773925,14195623425,4115
354,6188,Costa Rica,2000,239,3531421,6.767813863,14949514585,4233
355,6200,Costa Rica,2001,198,3606850,5.489554598,15913363335,4412
356,6212,Costa Rica,2002,275,3680372,7.472070758,16504795453,4485
357,6224,Costa Rica,2003,315,3751871,8.39581105,17195867540,4583
358,6236,Costa Rica,2004,325,3820857,8.505945132,18529767934,4850
359,6248,Costa Rica,2005,272,3887096,6.997511767,19952156475,5133
360,6260,Costa Rica,2006,350,3953916,8.851983704,22600431878,5716
361,6272,Costa Rica,2007,270,4015241,6.724378437,26743874206,6661
362,6284,Costa Rica,2008,261,4072561,6.408743786,30612932876,7517
363,6296,Costa Rica,2009,278,4128459,6.733747386,30562361123,7403
364,6308,Costa Rica,2010,311,4184663,7.431900729,37268635287,8906
365,6368,Croatia,1995,929,4497400,20.65637924,22387561845,4978
366,6380,Croatia,1996,1001,4220800,23.71588324,23678012697,5610
367,6392,Croatia,1997,946,4295100,22.02509837,23822087053,5546
368,6404,Croatia,1998,1029,4227900,24.33832399,25432144406,6015
369,6416,Croatia,1999,989,4283800,23.08697885,23386945597,5459
370,6428,Croatia,2000,926,4118000,22.486644,21774273832,5288
371,6440,Croatia,2001,881,4180633,21.07336377,23289671102,5571
372,6452,Croatia,2002,874,4217300,20.72416001,26878499206,6373
373,6464,Croatia,2003,865,4225600,20.47046573,34658113497,8202
374,6476,Croatia,2004,871,4229600,20.59296387,41574530816,9829
375,6488,Croatia,2005,874,4235875,20.6332812,45416358502,10722
376,6500,Croatia,2006,796,4234946,18.79598937,50453577898,11914
377,6512,Croatia,2007,775,4230855,18.31781047,60093222709,14204
378,6524,Croatia,2008,793,4225583,18.76664119,70481451449,16680
379,6536,Croatia,2009,790,4216050,18.73791819,62703143057,14872
380,6548,Croatia,2010,776,4203963,18.45877331,59829574391,14232
381,6630,Cuba,1992,2299,9915600,23.1856872,22085858243,2227
382,6642,Cuba,1993,2374,10004200,23.73003339,22367254865,2236
383,6654,Cuba,1994,2278,10089300,22.57837511,28448326757,2820
384,6666,Cuba,1995,2222,10168400,21.85201212,30429803651,2993
385,6678,Cuba,1996,2014,10241600,19.66489611,25017300000,2443
386,6690,Cuba,1997,2029,10260492,19.77488019,25366200000,2472
387,6702,Cuba,1998,2056,10307978,19.94571583,25736331247,2497
388,6714,Cuba,1999,2050,10350039,19.80668865,28364615242,2741
389,6726,Cuba,2000,1845,10397209,17.7451468,30565400000,2940
390,6738,Cuba,2001,1652,10433428,15.83372215,31682400000,3037
391,6750,Cuba,2002,1606,10479415,15.32528295,33590500000,3205
392,6762,Cuba,2003,1499,10531074,14.23406578,35901200000,3409
393,6774,Cuba,2004,1515,10578701,14.32122904,38203000000,3611
394,6786,Cuba,2005,1397,10616406,13.15887881,42643836075,4017
395,6798,Cuba,2006,1376,10653638,12.91577581,52742800000,4951
396,6810,Cuba,2007,1307,10678023,12.24009351,58603900000,5488
397,6822,Cuba,2008,1377,10693814,12.87660324,60806300000,5686
398,6834,Cuba,2009,1477,10708230,13.79312921,62080000000,5797
399,6846,Cuba,2010,1558,10725848,14.52565802,64328000000,5997
400,6918,Cyprus,1999,1,856733,0.116722479,10614455232,12389
401,6930,Cyprus,2000,7,875229,0.799790683,10183317625,11635
402,6942,Cyprus,2004,7,690616,1.013587869,17422375000,25227
403,6954,Cyprus,2005,17,701263,2.424197484,18703146375,26671
404,6966,Cyprus,2006,19,713426,2.663205434,20403713461,28600
405,6978,Cyprus,2007,19,728566,2.607862568,24077470572,33048
406,6990,Cyprus,2008,41,747034,5.488371346,27839460964,37267
407,7002,Cyprus,2009,32,767174,4.171152828,25942622951,33816
408,7014,Cyprus,2010,38,787081,4.82796561,25562251656,32477
409,7108,Czech Republic,1991,1904,9667500,19.69485389,29675502270,3070
410,7120,Czech Republic,1992,1991,9681900,20.56414547,34590052812,3573
411,7132,Czech Republic,1993,1917,9703400,19.75596183,40614350197,4186
412,7144,Czech Republic,1994,1872,9723700,19.25193085,47554674591,4891
413,7156,Czech Republic,1995,1733,9744300,17.78475622,59775697061,6134
414,7168,Czech Republic,1996,1568,9763900,16.05915669,66985765439,6861
415,7180,Czech Republic,1997,1666,9786700,17.02310278,61792161168,6314
416,7192,Czech Republic,1998,1613,9808300,16.44525555,66490372105,6779
417,7204,Czech Republic,1999,1610,9819215,16.39642273,64867483193,6606
